time,distance,kf_distance[0],kf_msd[0].R,sigma_a[0]
5.846,9.027000427,8.186038971,6.04E-05,0.048
5.847,9.027000427,8.177743912,6.04E-05,0.048
5.848,9.027000427,8.170249939,6.04E-05,0.048
5.849,9.027000427,8.163538933,6.04E-05,0.048
5.85,9.027000427,8.15759182,6.04E-05,0.048
5.851,9.027000427,8.15239048,6.04E-05,0.048
5.852,9.027000427,8.147916794,6.04E-05,0.048
5.853,9.027000427,8.144153595,6.04E-05,0.048
5.854,9.027000427,8.138684273,6.04E-05,0.048
5.855,9.027000427,8.138684273,6.04E-05,0.048
5.856,9.027000427,8.136943817,6.04E-05,0.048
5.857,9.027000427,8.135844231,6.04E-05,0.048
5.858,9.027000427,8.13536644,6.04E-05,0.048
5.859,9.027000427,8.13549614,6.04E-05,0.048
5.86,9.027000427,8.13621521,6.04E-05,0.048
5.861,9.027000427,8.137507439,6.04E-05,0.048
5.862,9.027000427,8.139357567,6.04E-05,0.048
5.863,9.027000427,8.141749382,6.04E-05,0.048
5.864,9.027000427,8.144666672,6.04E-05,0.048
5.865,9.027000427,8.148093224,6.04E-05,0.048
5.866,9.027000427,8.152015686,6.04E-05,0.048
5.867,9.027000427,8.156417847,6.04E-05,0.048
5.868,9.027000427,8.1612854,6.04E-05,0.048
5.869,9.027000427,8.166602135,6.04E-05,0.048
5.87,9.027000427,8.172354698,6.04E-05,0.048
5.871,9.027000427,8.178529739,6.04E-05,0.048
5.872,9.027000427,8.185111046,6.04E-05,0.048
5.873,9.027000427,8.19208622,6.04E-05,0.048
5.874,9.027000427,8.199440956,6.04E-05,0.048
5.875,9.027000427,8.207161903,6.04E-05,0.048
5.876,9.027000427,8.21523571,6.04E-05,0.048
5.877,7.072000504,8.153211594,6.04E-05,0.048
5.878,7.072000504,8.09280014,6.04E-05,0.048
5.879,7.072000504,8.033977509,6.04E-05,0.048
5.88,7.072000504,7.976719379,6.04E-05,0.048
5.881,7.072000504,7.921001434,6.04E-05,0.048
5.882,7.072000504,7.866799831,6.04E-05,0.048
5.883,7.072000504,7.814090252,6.04E-05,0.048
5.884,7.072000504,7.762849808,6.04E-05,0.048
5.885,7.072000504,7.713054657,6.04E-05,0.048
5.886,7.072000504,7.664682388,6.04E-05,0.048
5.887,7.072000504,7.617708206,6.04E-05,0.048
5.888,7.072000504,7.57211113,6.04E-05,0.048
5.889,7.072000504,7.527868271,6.04E-05,0.048
5.89,7.072000504,7.484955788,6.04E-05,0.048
5.891,7.072000504,7.443353176,6.04E-05,0.048
5.892,7.072000504,7.403037071,6.04E-05,0.048
5.893,7.072000504,7.363986492,6.04E-05,0.048
5.894,7.072000504,7.326179504,6.04E-05,0.048
5.895,7.072000504,7.289594173,6.04E-05,0.048
5.896,7.072000504,7.254209518,6.04E-05,0.048
5.897,7.072000504,7.220005035,6.04E-05,0.048
5.898,7.072000504,7.186959267,6.04E-05,0.048
5.899,7.072000504,7.155052185,6.04E-05,0.048
5.9,7.072000504,7.124261856,6.04E-05,0.048
5.901,7.072000504,7.094569206,6.04E-05,0.048
5.902,7.072000504,7.065954208,6.04E-05,0.048
5.903,7.072000504,7.038395882,6.04E-05,0.048
5.904,7.072000504,7.011875153,6.04E-05,0.048
5.905,7.072000504,6.986371994,6.04E-05,0.048
5.906,7.072000504,6.961867809,6.04E-05,0.048
5.907,7.072000504,6.938342571,6.04E-05,0.048
5.908,7.072000504,6.91577816,6.04E-05,0.048
5.909,7.072000504,6.894154549,6.04E-05,0.048
5.91,7.072000504,6.873454571,6.04E-05,0.048
5.911,7.072000504,6.853658676,6.04E-05,0.048
5.912,7.072000504,6.834749222,6.04E-05,0.048
5.913,7.072000504,6.816707611,6.04E-05,0.048
5.914,7.072000504,6.799516678,6.04E-05,0.048
5.915,7.072000504,6.783158302,6.04E-05,0.048
5.916,7.072000504,6.767615318,6.04E-05,0.048
5.917,7.072000504,6.752870083,6.04E-05,0.048
5.918,7.072000504,6.738905907,6.04E-05,0.048
5.919,7.072000504,6.725705147,6.04E-05,0.048
5.92,7.072000504,6.713251114,6.04E-05,0.048
5.921,7.072000504,6.701528549,6.04E-05,0.048
5.922,7.072000504,6.690519333,6.04E-05,0.048
5.923,7.072000504,6.68020916,6.04E-05,0.048
5.924,7.072000504,6.670580387,6.04E-05,0.048
5.925,7.072000504,6.661618233,6.04E-05,0.048
5.926,7.072000504,6.653306007,6.04E-05,0.048
5.927,7.072000504,6.645628929,6.04E-05,0.048
5.928,7.072000504,6.638572693,6.04E-05,0.048
5.929,7.072000504,6.632120132,6.04E-05,0.048
5.93,7.072000504,6.626258373,6.04E-05,0.048
5.931,7.072000504,6.62097168,6.04E-05,0.048
5.932,7.072000504,6.616246223,6.04E-05,0.048
5.933,7.072000504,6.612066269,6.04E-05,0.048
5.934,7.072000504,6.608419418,6.04E-05,0.048
5.935,7.072000504,6.605290413,6.04E-05,0.048
5.936,7.072000504,6.602666378,6.04E-05,0.048
5.937,7.395000458,6.612171173,6.04E-05,0.048
5.938,7.395000458,6.621940136,6.04E-05,0.048
5.939,7.395000458,6.631963253,6.04E-05,0.048
5.94,7.395000458,6.642228603,6.04E-05,0.048
5.941,7.395000458,6.652726173,6.04E-05,0.048
5.942,7.395000458,6.663444519,6.04E-05,0.048
5.943,7.395000458,6.674372673,6.04E-05,0.048
5.944,7.395000458,6.685501099,6.04E-05,0.048
5.946,7.395000458,6.708316803,6.04E-05,0.048
5.948,7.395000458,6.731812,6.04E-05,0.048
5.949,7.395000458,6.74379015,6.04E-05,0.048
5.95,7.395000458,6.755909443,6.04E-05,0.048
5.951,7.395000458,6.76816082,6.04E-05,0.048
5.952,7.395000458,6.780534744,6.04E-05,0.048
5.952,7.395000458,6.780534744,6.04E-05,0.048
5.953,7.395000458,6.793023586,6.04E-05,0.048
5.954,7.395000458,6.805617332,6.04E-05,0.048
5.955,7.395000458,6.818308353,6.04E-05,0.048
5.955,7.395000458,6.818308353,6.04E-05,0.048
5.956,7.395000458,6.831088066,6.04E-05,0.048
5.957,7.395000458,6.843947411,6.04E-05,0.048
5.958,7.395000458,6.856879711,6.04E-05,0.048
5.959,7.395000458,6.869876862,6.04E-05,0.048
5.96,7.395000458,6.882930279,6.04E-05,0.048
5.961,7.395000458,6.896033287,6.04E-05,0.048
5.962,7.395000458,6.90917778,6.04E-05,0.048
5.963,7.395000458,6.922357559,6.04E-05,0.048
5.964,7.395000458,6.935564995,6.04E-05,0.048
5.965,7.395000458,6.948793411,6.04E-05,0.048
5.966,7.395000458,6.962035179,6.04E-05,0.048
5.967,7.395000458,6.975285053,6.04E-05,0.048
5.968,7.395000458,6.988535881,6.04E-05,0.048
5.969,7.395000458,7.001780987,6.04E-05,0.048
5.97,7.395000458,7.015014648,6.04E-05,0.048
5.971,7.395000458,7.028231621,6.04E-05,0.048
5.972,7.395000458,7.041424751,6.04E-05,0.048
5.973,7.395000458,7.054588795,6.04E-05,0.048
5.974,7.395000458,7.067718506,6.04E-05,0.048
5.975,7.395000458,7.080807686,6.04E-05,0.048
5.976,7.395000458,7.09385252,6.04E-05,0.048
5.977,7.395000458,7.106846809,6.04E-05,0.048
5.978,7.395000458,7.119785786,6.04E-05,0.048
5.979,7.395000458,7.13266468,6.04E-05,0.048
5.98,7.395000458,7.145478249,6.04E-05,0.048
5.981,7.395000458,7.158222198,6.04E-05,0.048
5.982,7.395000458,7.170892715,6.04E-05,0.048
5.983,7.395000458,7.183485031,6.04E-05,0.048
5.984,7.395000458,7.195995331,6.04E-05,0.048
5.985,7.395000458,7.208418846,6.04E-05,0.048
5.986,7.395000458,7.220751762,6.04E-05,0.048
5.987,7.395000458,7.232990265,6.04E-05,0.048
5.988,7.395000458,7.245131016,6.04E-05,0.048
5.989,7.395000458,7.2571702,6.04E-05,0.048
5.99,7.395000458,7.269104481,6.04E-05,0.048
5.991,7.395000458,7.280930519,6.04E-05,0.048
5.992,7.395000458,7.292645454,6.04E-05,0.048
5.993,7.395000458,7.304245949,6.04E-05,0.048
5.994,7.395000458,7.315729141,6.04E-05,0.048
5.995,7.395000458,7.327092171,6.04E-05,0.048
5.996,7.395000458,7.338332176,6.04E-05,0.048
5.997,6.426000118,7.314534187,6.04E-05,0.048
5.998,6.426000118,7.291244984,6.04E-05,0.048
5.999,6.426000118,7.268457413,6.04E-05,0.048
6,6.426000118,7.246162415,6.04E-05,0.048
6.001,6.426000118,7.224352837,6.04E-05,0.048
6.002,6.426000118,7.203020096,6.04E-05,0.048
6.003,6.426000118,7.182156563,6.04E-05,0.048
6.004,6.426000118,7.141806126,6.04E-05,0.048
6.006,6.426000118,7.122303963,6.04E-05,0.048
6.006,6.426000118,7.122303963,6.04E-05,0.048
6.007,6.426000118,7.103240013,6.04E-05,0.048
6.008,6.426000118,7.084608078,6.04E-05,0.048
6.009,6.426000118,7.066399574,6.04E-05,0.048
6.01,6.426000118,7.048608303,6.04E-05,0.048
6.011,6.426000118,7.031226635,6.04E-05,0.048
6.012,6.426000118,7.014247894,6.04E-05,0.048
6.013,6.426000118,6.997664928,6.04E-05,0.048
6.014,6.426000118,6.981471062,6.04E-05,0.048
6.015,6.426000118,6.965660095,6.04E-05,0.048
6.016,6.426000118,6.950223923,6.04E-05,0.048
6.017,6.426000118,6.920453072,6.04E-05,0.048
6.018,6.426000118,6.920453072,6.04E-05,0.048
6.019,6.426000118,6.906105518,6.04E-05,0.048
6.02,6.426000118,6.892107964,6.04E-05,0.048
6.021,6.426000118,6.878453732,6.04E-05,0.048
6.022,6.426000118,6.8651371,6.04E-05,0.048
6.023,6.426000118,6.852151871,6.04E-05,0.048
6.024,6.426000118,6.839492798,6.04E-05,0.048
6.025,6.426000118,6.827153206,6.04E-05,0.048
6.026,6.426000118,6.815127373,6.04E-05,0.048
6.027,6.426000118,6.803409576,6.04E-05,0.048
6.028,6.426000118,6.791994095,6.04E-05,0.048
6.029,6.426000118,6.780875206,6.04E-05,0.048
6.03,6.426000118,6.770047665,6.04E-05,0.048
6.031,6.426000118,6.759506226,6.04E-05,0.048
6.032,6.426000118,6.739258766,6.04E-05,0.048
6.033,6.426000118,6.739258766,6.04E-05,0.048
6.034,6.426000118,6.729542255,6.04E-05,0.048
6.035,6.426000118,6.720090866,6.04E-05,0.048
6.036,6.426000118,6.710898399,6.04E-05,0.048
6.037,6.426000118,6.70196104,6.04E-05,0.048
6.038,6.426000118,6.693273067,6.04E-05,0.048
6.039,6.426000118,6.684829712,6.04E-05,0.048
6.04,6.426000118,6.676626682,6.04E-05,0.048
6.041,6.426000118,6.668658257,6.04E-05,0.048
6.042,6.426000118,6.660920143,6.04E-05,0.048
6.043,6.426000118,6.653408051,6.04E-05,0.048
6.044,6.426000118,6.64611721,6.04E-05,0.048
6.045,6.426000118,6.639043331,6.04E-05,0.048
6.046,6.426000118,6.632181168,6.04E-05,0.048
6.047,6.426000118,6.625527382,6.04E-05,0.048
6.048,6.426000118,6.619076729,6.04E-05,0.048
6.05,6.426000118,6.606769085,6.04E-05,0.048
6.051,6.426000118,6.600903511,6.04E-05,0.048
6.051,6.426000118,6.600903511,6.04E-05,0.048
6.052,6.426000118,6.595225334,6.04E-05,0.048
6.053,6.426000118,6.589729786,6.04E-05,0.048
6.054,6.426000118,6.584413052,6.04E-05,0.048
6.055,6.426000118,6.579271317,6.04E-05,0.048
6.056,6.426000118,6.574300766,6.04E-05,0.048
6.057,7.701000214,6.6154356,6.04E-05,0.048
6.058,7.701000214,6.655894756,6.04E-05,0.048
6.059,7.701000214,6.695682526,6.04E-05,0.048
6.06,7.701000214,6.7348032,6.04E-05,0.048
6.061,7.701000214,6.77326107,6.04E-05,0.048
6.062,7.701000214,6.811059952,6.04E-05,0.048
6.063,7.701000214,6.848203659,6.04E-05,0.048
6.064,7.701000214,6.884697914,6.04E-05,0.048
6.065,7.701000214,6.920545578,6.04E-05,0.048
6.066,7.701000214,6.955752373,6.04E-05,0.048
6.067,7.701000214,6.990322113,6.04E-05,0.048
6.068,7.701000214,7.024258614,6.04E-05,0.048
6.069,7.701000214,7.057568073,6.04E-05,0.048
6.07,7.701000214,7.09025383,6.04E-05,0.048
6.071,7.701000214,7.122321129,6.04E-05,0.048
6.072,7.701000214,7.153774261,6.04E-05,0.048
6.073,7.701000214,7.184617996,6.04E-05,0.048
6.074,7.701000214,7.214857101,6.04E-05,0.048
6.075,7.701000214,7.244496822,6.04E-05,0.048
6.076,7.701000214,7.273541927,6.04E-05,0.048
6.077,7.701000214,7.301997185,6.04E-05,0.048
6.078,7.701000214,7.329867363,6.04E-05,0.048
6.079,7.701000214,7.357157707,6.04E-05,0.048
6.08,7.701000214,7.383872986,6.04E-05,0.048
6.081,7.701000214,7.410018921,6.04E-05,0.048
6.082,7.701000214,7.435599327,6.04E-05,0.048
6.083,7.701000214,7.46062088,6.04E-05,0.048
6.084,7.701000214,7.485087395,6.04E-05,0.048
6.085,7.701000214,7.509005547,6.04E-05,0.048
6.086,7.701000214,7.532378674,6.04E-05,0.048
6.087,7.701000214,7.555213451,6.04E-05,0.048
6.088,7.701000214,7.577514648,6.04E-05,0.048
6.089,7.701000214,7.59928751,6.04E-05,0.048
6.09,7.701000214,7.620537281,6.04E-05,0.048
6.091,7.701000214,7.641269684,6.04E-05,0.048
6.092,7.701000214,7.661489487,6.04E-05,0.048
6.093,7.701000214,7.681203365,6.04E-05,0.048
6.094,7.701000214,7.700415134,6.04E-05,0.048
6.095,7.701000214,7.71913147,6.04E-05,0.048
6.096,7.701000214,7.737356663,6.04E-05,0.048
6.097,7.701000214,7.755097389,6.04E-05,0.048
6.098,7.701000214,7.772357941,6.04E-05,0.048
6.099,7.701000214,7.789144516,6.04E-05,0.048
6.1,7.701000214,7.805462837,6.04E-05,0.048
6.101,7.701000214,7.821317673,6.04E-05,0.048
6.102,7.701000214,7.836715221,6.04E-05,0.048
6.103,7.701000214,7.851660728,6.04E-05,0.048
6.104,7.701000214,7.866159439,6.04E-05,0.048
6.105,7.701000214,7.880217552,6.04E-05,0.048
6.106,7.701000214,7.893839836,6.04E-05,0.048
6.107,7.701000214,7.90703249,6.04E-05,0.048
6.108,7.701000214,7.919800758,6.04E-05,0.048
6.109,7.701000214,7.932150364,6.04E-05,0.048
6.11,7.701000214,7.944087029,6.04E-05,0.048
6.111,7.701000214,7.955615997,6.04E-05,0.048
6.112,7.701000214,7.966742516,6.04E-05,0.048
6.113,7.701000214,7.977472782,6.04E-05,0.048
6.114,7.701000214,7.987812042,6.04E-05,0.048
6.115,7.701000214,7.997766018,6.04E-05,0.048
6.116,7.701000214,8.007340431,6.04E-05,0.048
6.117,10.35300064,8.112091064,6.04E-05,0.048
6.118,10.35300064,8.214727402,6.04E-05,0.048
6.119,10.35300064,8.315271378,6.04E-05,0.048
6.12,10.35300064,8.41374588,6.04E-05,0.048
6.121,10.35300064,8.510169983,6.04E-05,0.048
6.122,10.35300064,8.604567528,6.04E-05,0.048
6.123,10.35300064,8.696958542,6.04E-05,0.048
6.124,10.35300064,8.78736496,6.04E-05,0.048
6.125,10.35300064,8.875808716,6.04E-05,0.048
6.126,10.35300064,8.962310791,6.04E-05,0.048
6.127,10.35300064,9.04689312,6.04E-05,0.048
6.128,10.35300064,9.129576683,6.04E-05,0.048
6.129,10.35300064,9.210382462,6.04E-05,0.048
6.13,10.35300064,9.289333344,6.04E-05,0.048
6.131,10.35300064,9.366449356,6.04E-05,0.048
6.132,10.35300064,9.441752434,6.04E-05,0.048
6.133,10.35300064,9.515264511,6.04E-05,0.048
6.134,10.35300064,9.587004662,6.04E-05,0.048
6.135,10.35300064,9.656996727,6.04E-05,0.048
6.136,10.35300064,9.725259781,6.04E-05,0.048
6.137,10.35300064,9.791816711,6.04E-05,0.048
6.138,10.35300064,9.856687546,6.04E-05,0.048
6.139,10.35300064,9.919893265,6.04E-05,0.048
6.14,10.35300064,9.981455803,6.04E-05,0.048
6.141,10.35300064,10.04139519,6.04E-05,0.048
6.142,10.35300064,10.0997324,6.04E-05,0.048
6.143,10.35300064,10.15648937,6.04E-05,0.048
6.144,10.35300064,10.21168518,6.04E-05,0.048
6.145,10.35300064,10.26534271,6.04E-05,0.048
6.146,10.35300064,10.31748104,6.04E-05,0.048
6.147,10.35300064,10.36812115,6.04E-05,0.048
6.148,10.35300064,10.41728401,6.04E-05,0.048
6.149,10.35300064,10.46498871,6.04E-05,0.048
6.15,10.35300064,10.51125813,6.04E-05,0.048
6.151,10.35300064,10.55611038,6.04E-05,0.048
6.152,10.35300064,10.59956741,6.04E-05,0.048
6.153,10.35300064,10.64164829,6.04E-05,0.048
6.154,10.35300064,10.682374,6.04E-05,0.048
6.155,10.35300064,10.72176361,6.04E-05,0.048
6.156,10.35300064,10.75983715,6.04E-05,0.048
6.157,10.35300064,10.7966156,6.04E-05,0.048
6.158,10.35300064,10.83211803,6.04E-05,0.048
6.159,10.35300064,10.86636353,6.04E-05,0.048
6.16,10.35300064,10.89937305,6.04E-05,0.048
6.161,10.35300064,10.9311657,6.04E-05,0.048
6.162,10.35300064,10.96176052,6.04E-05,0.048
6.163,10.35300064,10.99117661,6.04E-05,0.048
6.164,10.35300064,11.01943398,6.04E-05,0.048
6.165,10.35300064,11.04655075,6.04E-05,0.048
6.166,10.35300064,11.07254696,6.04E-05,0.048
6.167,10.35300064,11.09744072,6.04E-05,0.048
6.168,10.35300064,11.12125206,6.04E-05,0.048
6.169,10.35300064,11.14399815,6.04E-05,0.048
6.17,10.35300064,11.16569901,6.04E-05,0.048
6.171,10.35300064,11.1863718,6.04E-05,0.048
6.172,10.35300064,11.20603561,6.04E-05,0.048
6.173,10.35300064,11.22470856,6.04E-05,0.048
6.174,10.35300064,11.24240875,6.04E-05,0.048
6.175,10.35300064,11.25915432,6.04E-05,0.048
6.176,10.35300064,11.27496338,6.04E-05,0.048
6.177,11.69600105,11.33824062,6.04E-05,0.048
6.178,11.69600105,11.39973259,6.04E-05,0.048
6.179,11.69600105,11.45946598,6.04E-05,0.048
6.18,11.69600105,11.51746464,6.04E-05,0.048
6.181,11.69600105,11.57375526,6.04E-05,0.048
6.182,11.69600105,11.62836266,6.04E-05,0.048
6.183,11.69600105,11.68131065,6.04E-05,0.048
6.184,11.69600105,11.73262691,6.04E-05,0.048
6.185,11.69600105,11.78233433,6.04E-05,0.048
6.186,11.69600105,11.83045769,6.04E-05,0.048
6.187,11.69600105,11.87702274,6.04E-05,0.048
6.188,11.69600105,11.92205238,6.04E-05,0.048
6.189,11.69600105,11.96557236,6.04E-05,0.048
6.19,11.69600105,12.00760651,6.04E-05,0.048
6.191,11.69600105,12.04817772,6.04E-05,0.048
6.192,11.69600105,12.08731079,6.04E-05,0.048
6.193,11.69600105,12.12502861,6.04E-05,0.048
6.194,11.69600105,12.16135597,6.04E-05,0.048
6.195,11.69600105,12.19631577,6.04E-05,0.048
6.196,11.69600105,12.22993183,6.04E-05,0.048
6.197,11.69600105,12.2622261,6.04E-05,0.048
6.198,11.69600105,12.29322147,6.04E-05,0.048
6.199,11.69600105,12.32294083,6.04E-05,0.048
6.2,11.69600105,12.351408,6.04E-05,0.048
6.201,11.69600105,12.37864399,6.04E-05,0.048
6.202,11.69600105,12.40467167,6.04E-05,0.048
6.203,11.69600105,12.42951393,6.04E-05,0.048
6.204,11.69600105,12.4531908,6.04E-05,0.048
6.205,11.69600105,12.47572517,6.04E-05,0.048
6.206,11.69600105,12.49713993,6.04E-05,0.048
6.207,11.69600105,12.51745415,6.04E-05,0.048
6.208,11.69600105,12.53669071,6.04E-05,0.048
6.209,11.69600105,12.55486965,6.04E-05,0.048
6.21,11.69600105,12.5720129,6.04E-05,0.048
6.211,11.69600105,12.58814049,6.04E-05,0.048
6.212,11.69600105,12.60327339,6.04E-05,0.048
6.213,11.69600105,12.61743164,6.04E-05,0.048
6.214,11.69600105,12.63063526,6.04E-05,0.048
6.215,11.69600105,12.64290428,6.04E-05,0.048
6.216,11.69600105,12.65425968,6.04E-05,0.048
6.217,11.69600105,12.66472054,6.04E-05,0.048
6.218,11.69600105,12.67430496,6.04E-05,0.048
6.219,11.69600105,12.6830349,6.04E-05,0.048
6.22,11.69600105,12.69092751,6.04E-05,0.048
6.221,11.69600105,12.69800186,6.04E-05,0.048
6.222,11.69600105,12.70427704,6.04E-05,0.048
6.223,11.69600105,12.70977116,6.04E-05,0.048
6.224,11.69600105,12.71450424,6.04E-05,0.048
6.225,11.69600105,12.71849251,6.04E-05,0.048
6.226,11.69600105,12.72430801,6.04E-05,0.048
6.228,11.69600105,12.72617149,6.04E-05,0.048
6.229,11.69600105,12.72736073,6.04E-05,0.048
6.23,11.69600105,12.72789383,6.04E-05,0.048
6.231,11.69600105,12.72778893,6.04E-05,0.048
6.232,11.69600105,12.72706127,6.04E-05,0.048
6.232,11.69600105,12.72572803,6.04E-05,0.048
6.233,11.69600105,12.72572803,6.04E-05,0.048
6.234,11.69600105,12.72380543,6.04E-05,0.048
6.235,11.69600105,12.72131062,6.04E-05,0.048
6.236,11.69600105,12.71825886,6.04E-05,0.048
6.237,11.69600105,12.71466541,6.04E-05,0.048
6.238,13.03900051,12.75893593,6.04E-05,0.048
6.239,13.03900051,12.80181217,6.04E-05,0.048
6.24,13.03900051,12.84331799,6.04E-05,0.048
6.241,13.03900051,12.88347816,6.04E-05,0.048
6.242,13.03900051,12.92231369,6.04E-05,0.048
6.243,13.03900051,12.9598484,6.04E-05,0.048
6.244,13.03900051,12.99610519,6.04E-05,0.048
6.245,13.03900051,13.03110504,6.04E-05,0.048
6.246,13.03900051,13.06487274,6.04E-05,0.048
6.247,13.03900051,13.09742832,6.04E-05,0.048
6.248,13.03900051,13.12879372,6.04E-05,0.048
6.249,13.03900051,13.15899277,6.04E-05,0.048
6.25,13.03900051,13.18804455,6.04E-05,0.048
6.251,13.03900051,13.21597099,6.04E-05,0.048
6.252,13.03900051,13.24279404,6.04E-05,0.048
6.253,13.03900051,13.26853371,6.04E-05,0.048
6.254,13.03900051,13.29321003,6.04E-05,0.048
6.255,13.03900051,13.31684494,6.04E-05,0.048
6.256,13.03900051,13.33945847,6.04E-05,0.048
6.257,13.03900051,13.36107063,6.04E-05,0.048
6.258,13.03900051,13.38170052,6.04E-05,0.048
6.259,13.03900051,13.40136909,6.04E-05,0.048
6.26,13.03900051,13.42009449,6.04E-05,0.048
6.261,13.03900051,13.43789768,6.04E-05,0.048
6.262,13.03900051,13.45479584,6.04E-05,0.048
6.263,13.03900051,13.47080994,6.04E-05,0.048
6.264,13.03900051,13.48595715,6.04E-05,0.048
6.265,13.03900051,13.50025749,6.04E-05,0.048
6.266,13.03900051,13.51372719,6.04E-05,0.048
6.267,13.03900051,13.52638626,6.04E-05,0.048
6.268,13.03900051,13.53825188,6.04E-05,0.048
6.269,13.03900051,13.54934216,6.04E-05,0.048
6.27,13.03900051,13.55967426,6.04E-05,0.048
6.271,13.03900051,13.56926537,6.04E-05,0.048
6.272,13.03900051,13.57813358,6.04E-05,0.048
6.273,13.03900051,13.58629417,6.04E-05,0.048
6.274,13.03900051,13.59376621,6.04E-05,0.048
6.275,13.03900051,13.60056496,6.04E-05,0.048
6.276,13.03900051,13.60670662,6.04E-05,0.048
6.277,13.03900051,13.61220741,6.04E-05,0.048
6.278,13.03900051,13.6170826,6.04E-05,0.048
6.279,13.03900051,13.62135029,6.04E-05,0.048
6.28,13.03900051,13.62502384,6.04E-05,0.048
6.281,13.03900051,13.62812042,6.04E-05,0.048
6.282,13.03900051,13.63065338,6.04E-05,0.048
6.283,13.03900051,13.63263893,6.04E-05,0.048
6.284,13.03900051,13.63409233,6.04E-05,0.048
6.285,13.03900051,13.63502693,6.04E-05,0.048
6.286,13.03900051,13.63539982,6.04E-05,0.048
6.287,13.03900051,13.63539982,6.04E-05,0.048
6.288,13.03900051,13.63486576,6.04E-05,0.048
6.289,13.03900051,13.63387012,6.04E-05,0.048
6.29,13.03900051,13.63242722,6.04E-05,0.048
6.291,13.03900051,13.63054848,6.04E-05,0.048
6.292,13.03900051,13.62825012,6.04E-05,0.048
6.293,13.03900051,13.62554359,6.04E-05,0.048
6.294,13.03900051,13.62244129,6.04E-05,0.048
6.295,13.03900051,13.61895657,6.04E-05,0.048
6.296,13.03900051,13.61510277,6.04E-05,0.048
6.297,13.03900051,13.61089134,6.04E-05,0.048
6.298,14.39900112,13.65533543,6.04E-05,0.048
6.299,14.39900112,13.69855118,6.04E-05,0.048
6.3,14.39900112,13.74055862,6.04E-05,0.048
6.301,14.39900112,13.78137779,6.04E-05,0.048
6.302,14.39900112,13.82102966,6.04E-05,0.048
6.303,14.39900112,13.8595314,6.04E-05,0.048
6.304,14.39900112,13.89690304,6.04E-05,0.048
6.305,14.39900112,13.9331646,6.04E-05,0.048
6.306,14.39900112,13.9683342,6.04E-05,0.048
6.307,14.39900112,14.00243187,6.04E-05,0.048
6.308,14.39900112,14.03547668,6.04E-05,0.048
6.309,14.39900112,14.0674839,6.04E-05,0.048
6.31,14.39900112,14.0984745,6.04E-05,0.048
6.311,14.39900112,14.12846565,6.04E-05,0.048
6.312,14.39900112,14.15747452,6.04E-05,0.048
6.313,14.39900112,14.18552113,6.04E-05,0.048
6.314,14.39900112,14.21262074,6.04E-05,0.048
6.315,14.39900112,14.23879242,6.04E-05,0.048
6.316,14.39900112,14.26405144,6.04E-05,0.048
6.317,14.39900112,14.28841782,6.04E-05,0.048
6.318,14.39900112,14.31190491,6.04E-05,0.048
6.319,14.39900112,14.33453178,6.04E-05,0.048
6.32,14.39900112,14.35631371,6.04E-05,0.048
6.321,14.39900112,14.37726784,6.04E-05,0.048
6.322,14.39900112,14.39741135,6.04E-05,0.048
6.323,14.39900112,14.41675758,6.04E-05,0.048
6.324,14.39900112,14.43532467,6.04E-05,0.048
6.325,14.39900112,14.45312691,6.04E-05,0.048
6.326,14.39900112,14.47018051,6.04E-05,0.048
6.327,14.39900112,14.48649979,6.04E-05,0.048
6.328,14.39900112,14.5021019,6.04E-05,0.048
6.329,14.39900112,14.5170002,6.04E-05,0.048
6.33,14.39900112,14.53120995,6.04E-05,0.048
6.331,14.39900112,14.5447464,6.04E-05,0.048
6.332,14.39900112,14.55762291,6.04E-05,0.048
6.333,14.39900112,14.56985474,6.04E-05,0.048
6.334,14.39900112,14.58145523,6.04E-05,0.048
6.335,14.39900112,14.5924387,6.04E-05,0.048
